participant_id,cleaned_ids,f0_mean,f0_min,f0_max,f0_range,f0_sd,intensity_mean,intensity_min,intensity_max,intensity_range,intensity_sd,f1_mean,f1_sd,f2_mean,f2_sd,f3_mean,f3_sd,f2_f1_mean,f3_f1_mean,f2_f1_sd,f3_f1_sd,jitter,shimmer,percent_unvoiced,percent_breaks,pause_duration_max,pause_duration_avg,duration,average_outer_brow_height_mean,average_inner_brow_height_mean,eye_open_mean,outer_lip_height_mean,inner_lip_height_mean,lip_corner_distance_mean,smile_mean,pitch_mean,yaw_mean,roll_mean,average_outer_brow_height_std,average_inner_brow_height_std,eye_open_std,outer_lip_height_std,inner_lip_height_std,lip_corner_distance_std,smile_std,pitch_std,yaw_std,roll_std,average_outer_brow_height_min,average_inner_brow_height_min,eye_open_min,outer_lip_height_min,inner_lip_height_min,lip_corner_distance_min,smile_min,pitch_min,yaw_min,roll_min,average_outer_brow_height_max,average_inner_brow_height_max,eye_open_max,outer_lip_height_max,inner_lip_height_max,lip_corner_distance_max,smile_max,pitch_max,yaw_max,roll_max,average_outer_brow_height_median,average_inner_brow_height_median,eye_open_median,outer_lip_height_median,inner_lip_height_median,lip_corner_distance_median,smile_median,pitch_median,yaw_median,roll_median,Total Words,Unique Words,Filler Words,Audio Duration (s),Duration/Total Words,Duration/Unique Words,Duration/Filler Words,Individual,We,They,Non-Fluences,PosEmotion,NegEmotion,Anxiety,Anger,Sadness,Cognitive,Inhibition,Preceptual,Relativity,Work,Swear,Articles,Verbs,Adverbs,Prepositions,Conjunctions,Negations,Quantifiers,Numbers
PP71,P71,232.6961955,80.47062221,580.7875617,500.3169394,57.96390056,-24.066204,-35.427643,0.0,35.427643,6.6360083,695.1104147,265.5354238,1822.726536,301.7266044,2835.079666,319.1620212,2.915527709,4.536620945,1.00867396,1.454449756,0.016507877,0.160379283,29.36778013,3.695572631,3.15,0.381089109,131.062,0.026008105,0.026410731,0.014413547,0.03538808,0.010467691,0.074824929,40.77,-6.607717581,10.40679976,-30.78468088,0.001198605,0.001622839,0.000856823,0.005068794,0.006564357,0.007490738,21.85112354,4.453117465,4.275449339,74.78596484,0.023896413,0.023438048,0.013270552,0.028756289,0.001970784,0.064976459,0.0,-11.15615364,3.404747308,-179.8735484,0.027325158,0.028284136,0.015483522,0.043594033,0.020208264,0.08421437,62.6,-0.220993404,15.75785163,14.98054944,0.026559522,0.026579049,0.014673323,0.036302682,0.011061962,0.075014389,50.0,-8.142651446,11.889416,6.349955615,431,168,5,131.062,3.29,1.28,0.04,3,0,3,5,0,0,0,0,0,3,0,0,1,4,0,23,63,25,43,33,0,0,3
PP72,P72,211.9903982,75.90085712,583.1144676,507.2136105,44.98744733,-18.661287,-34.22492,-4.77e-07,34.22492,6.371936,653.1415315,255.6349967,1804.354944,334.253957,2811.184035,356.3636063,3.107554595,4.820691803,1.205644679,1.691497484,0.022198856,0.170570351,11.95034691,1.975157809,1.56,0.21556701,174.974,0.024010096,0.023829468,0.015512523,0.024316244,0.001321715,0.066461081,8.466666667,-5.279983863,0.916502706,1.608258426,0.001555284,0.001564709,0.001769199,0.003901553,0.000951018,0.001632284,6.950139887,3.719794715,0.550889694,0.390207346,0.022661436,0.022663317,0.013693437,0.020895342,9.39e-05,0.064658255,0.0,-7.846896898,0.093284509,1.073683919,0.026654615,0.026523639,0.017816976,0.030882262,0.002726759,0.068512333,20.5,1.140599286,1.639049018,2.174556987,0.023362168,0.023065459,0.01526984,0.022743687,0.001233082,0.066336868,5.5,-7.20681892,0.966838649,1.592396398,569,209,24,174.974,3.25,1.19,0.14,8,9,3,24,0,0,3,0,0,3,0,0,0,6,0,35,76,35,68,38,1,1,8
PP73,P73,195.299341,75.86121421,594.4291547,518.5679405,54.80719529,-18.872066,-34.16724,0.0,34.16724,6.3535466,659.0434407,235.5225412,1782.746028,338.8874086,2735.9437,306.0630021,2.995250427,4.572591701,1.114667793,1.471301728,0.01703153,0.169968691,12.2236902,1.769011793,2.22,0.253103448,180.142,0.028481249,0.027719914,0.012587847,0.040947706,0.006323197,0.070999399,0.066666667,9.977223276,11.34715026,-3.969205904,0.001774828,0.002140394,0.001463366,0.001200676,0.00097136,0.002069925,0.133333333,2.401979985,5.183790979,8.798317965,0.026011202,0.024869651,0.010752767,0.039324781,0.005334738,0.068844704,0.0,6.954875968,4.861884474,-13.34243756,0.030102499,0.030027617,0.014333953,0.042191628,0.007643575,0.073792803,0.333333333,12.83127605,17.550109,7.804193029,0.029330047,0.028262473,0.01267682,0.041326709,0.005991279,0.070360691,0.0,10.14551781,11.62945729,-6.36937318,683,254,6,180.142,3.79,1.41,0.03,8,10,11,6,3,0,0,0,0,4,0,1,1,4,0,42,100,58,65,47,2,4,6
PP74,P74,199.9291105,75.22946712,509.7600933,434.5306262,49.24305105,-23.093254,-35.090424,9.54e-07,35.090424,7.0871363,732.1896664,316.15702,1845.339665,356.5511527,2856.197976,376.0747027,2.885087546,4.490521288,1.162923433,1.740076995,0.022416423,0.175221444,36.45296724,4.093760317,4.29,0.456532258,155.296,0.019561604,0.018249921,0.015122551,0.020432592,0.000633821,0.059495366,0.883333333,-13.73525959,0.001761003,35.81333389,0.001467011,0.002142372,0.003223831,0.003409521,0.000798649,0.00894609,0.266666667,9.216307508,11.80018819,71.14875647,0.017392971,0.014930862,0.008937514,0.015992257,7.69e-05,0.044146713,0.5,-30.0501732,-13.11657858,-9.331169695,0.021569294,0.021678338,0.017792431,0.024481994,0.002221446,0.06910306,1.25,-1.504819207,16.7972988,177.130566,0.0199432,0.018166292,0.016400682,0.019048868,0.000310896,0.059485321,1.0,-12.04113067,-6.757654054,8.829101447,432,177,3,155.296,2.78,1.14,0.02,6,5,1,3,1,0,0,0,0,5,0,0,3,9,0,25,65,34,24,28,0,0,3
PP76,P76,163.7585339,75.17438919,592.0405438,516.8661546,55.04813936,-16.607796,-32.312626,0.0,32.312626,5.654762,635.4537975,279.5344466,1868.218552,334.0007122,2937.683733,335.3143213,3.368468081,5.311844976,1.283026126,1.873317821,0.026905436,0.192544337,17.29821524,3.22513089,1.32,0.202402597,180.192,0.027902473,0.030037292,0.014757572,0.035907265,0.007053853,0.079413575,17.79666667,9.605404203,6.474751952,3.198637726,0.000788642,0.000511409,0.000709068,0.002024473,0.003022021,0.004264765,7.316104003,5.432686539,4.284616244,3.436013605,0.026700286,0.029220533,0.013985004,0.033106923,0.003454504,0.072616833,9.25,-1.17160699,0.338756278,-1.450269087,0.02893736,0.03075806,0.015934595,0.038571164,0.012053589,0.085808112,29.0,12.83025041,11.59564922,7.874431638,0.027929836,0.030174435,0.014653153,0.036102464,0.007653353,0.079590843,15.0,12.63168243,7.774433808,1.799652169,572,238,2,180.192,3.17,1.32,0.01,8,9,3,1,0,0,1,2,0,1,0,0,0,11,0,38,59,40,66,43,0,2,5
PP77,P77,208.6038516,78.1515396,583.4613146,505.309775,56.94012848,-24.773375,-38.955082,0.0,38.955082,6.879313,655.2862584,252.0850295,1793.415316,314.799126,2780.916505,304.8496929,3.044369643,4.711735544,1.095631791,1.542381867,0.018160991,0.167529527,23.51631076,3.796337651,1.44,0.253411765,91.596,0.023113459,0.022061212,0.01597459,0.028259142,0.00153199,0.059169313,0.81,-3.886041937,-6.41472393,-2.806718125,0.00358407,0.004025033,0.003076282,0.005895257,0.001178092,0.005142797,0.484148737,7.537724801,1.302658286,3.513825531,0.016153616,0.014634715,0.01071706,0.016762417,0.000199321,0.048964856,0.0,-18.74482416,-8.871672062,-9.578762844,0.026486367,0.026879108,0.019188659,0.032947208,0.003563155,0.0625041,1.5,1.383514495,-5.277433023,0.414051491,0.024449975,0.023017037,0.017356272,0.031247522,0.001142442,0.061545126,0.8,-0.769241711,-6.260935095,-1.394014962,378,161,6,91.596,4.13,1.76,0.07,5,2,0,6,1,0,0,0,0,5,0,0,0,4,0,24,53,27,18,29,0,0,3
PP78,P78,208.3802723,75.04671637,514.5676042,439.5208878,52.43245629,-25.489603,-37.545265,0.0,37.545265,7.3394947,703.4149667,312.8338416,1825.580759,378.5003161,2816.024166,391.9154242,3.001358144,4.64533971,1.427503967,2.178001086,0.019528128,0.166754246,31.19986248,3.669963561,5.91,0.386170213,174.52,0.024616469,0.02495081,0.015209681,0.030584955,0.006854927,0.068976133,29.71666667,-0.861456899,2.978645395,-4.046199216,0.001555024,0.001757178,0.001358677,0.006609218,0.006880569,0.006034011,19.97342679,4.573236197,8.34743044,9.70853934,0.022570321,0.022125615,0.013647526,0.025132695,0.000430912,0.060461255,2.0,-9.315763848,-6.285620699,-13.82827202,0.027347785,0.027672669,0.016752981,0.039140311,0.018046061,0.075891005,53.0,3.868731246,14.32923393,8.043304209,0.024426628,0.025021298,0.015298568,0.025264512,0.002682407,0.06921031,37.33333333,1.326251146,0.086578603,-10.38578972,552,212,6,174.52,3.16,1.21,0.03,6,1,1,6,1,0,0,0,0,8,0,0,1,3,0,27,82,62,36,33,0,2,4
PP79,P79,237.443934,75.59332078,598.7985156,523.2051948,58.04611295,-25.063755,-42.178608,0.0,42.178608,8.329575,643.7205707,295.104364,1858.11101,356.6535991,2920.558416,323.96581,3.354725502,5.27335056,1.415784942,2.027167112,0.02025807,0.156208068,15.82814779,2.183637434,6.78,0.260053908,609.547,0.027317304,0.029684508,0.012685856,0.038468144,0.012881063,0.070629438,46.77333333,3.842923182,15.44469375,34.73098106,0.002099482,0.002959127,0.001531632,0.009620603,0.009978041,0.007988818,28.20387995,10.07448461,11.7624128,70.99052686,0.024295019,0.026502205,0.010905241,0.02842414,0.002884754,0.059724136,23.2,-15.18896732,-7.597414015,-2.391740288,0.030222287,0.034350422,0.01480698,0.053970979,0.026117326,0.084470511,100.0,12.30728826,24.83852338,176.6942655,0.027536667,0.029183809,0.012237728,0.036847856,0.00826655,0.069733956,34.66666667,7.167346983,19.02038876,-0.535075898,1659,456,68,609.547,2.72,0.75,0.11,12,31,7,64,4,0,0,1,0,14,0,0,5,1,0,76,254,157,131,119,4,3,14
PP80,P80,215.8352584,77.27443791,581.9203363,504.6458984,52.1250048,-23.519505,-34.30337,0.0,34.30337,6.7008348,713.5383753,291.4499526,1831.907096,321.9516241,2823.115578,345.8735525,2.911276136,4.485940559,1.119250863,1.612924146,0.015356277,0.159443182,36.22576834,4.393442623,5.19,0.41641791,154.034,0.024083314,0.023828275,0.017301311,0.028213054,0.001542448,0.06650705,23.08333333,-5.142621028,0.649166327,7.920552976,0.001334966,0.001571464,0.002128574,0.003130623,0.001050259,0.002166531,19.73519135,5.27331581,1.469469774,2.535645556,0.022167674,0.021117605,0.015127806,0.023646513,0.000357486,0.063343316,0.0,-10.74130908,-0.801078978,3.807159038,0.025830902,0.024947645,0.019807399,0.032427492,0.002724922,0.069358394,49.66666667,2.094020325,3.062987922,10.70329678,0.02416734,0.024623925,0.017135019,0.028389105,0.001543692,0.066663246,27.5,-5.961597679,0.167378182,8.585878045,477,193,4,154.034,3.1,1.25,0.03,5,0,3,4,0,0,1,0,0,4,0,1,1,5,0,17,71,39,30,31,0,1,3
PP81,P81,221.6922962,75.07732807,596.1803266,521.1029985,51.70186579,-18.93589,-38.7846,-9.54e-07,38.7846,7.170668,668.7105993,256.5534069,1827.184364,366.9426244,2812.429346,340.6031544,3.061272588,4.702664512,1.194394656,1.610780804,0.019311747,0.152560182,11.99574213,1.511037658,3.42,0.2746875,293.104,0.026378502,0.027606535,0.017886657,0.03172597,0.004577208,0.066110777,11.8,1.767035155,-12.37441509,-4.179173201,0.000161726,0.000296508,0.000381289,0.000499306,0.001500427,0.003048224,20.28201173,2.467906908,2.198034576,1.071317366,0.026216775,0.027310027,0.017505368,0.031226664,0.003076782,0.063062553,0.0,-0.700871753,-14.57244967,-5.250490567,0.026540228,0.027903043,0.018267946,0.032225276,0.006077635,0.069159001,52.0,4.234942064,-10.17638052,-3.107855835,0.026378502,0.027606535,0.017886657,0.03172597,0.004577208,0.066110777,0.0,1.767035155,-12.37441509,-4.179173201,904,311,21,293.104,3.08,1.06,0.07,13,11,7,21,1,0,0,0,0,5,0,3,0,7,0,54,131,83,76,65,0,5,5
PP83,P83,242.085132,76.13289788,598.5097565,522.3768586,50.9478126,-15.526934,-30.096924,9.54e-07,30.096924,6.8493915,667.3244269,288.8747617,1880.726905,315.8704093,2870.58641,336.6565142,3.288910458,5.006848144,1.400115293,2.010977582,0.021615095,0.163010174,14.61479952,2.124711316,1.29,0.263152174,165.654,0.028502394,0.030393279,0.014817962,0.027796315,0.002556734,0.07078052,55.87666667,-0.304152621,6.3654505,-1.079286014,0.001062676,0.001328079,0.001495836,0.004032623,0.002847578,0.003106457,10.09888663,4.685344172,3.933753927,3.341330325,0.026524924,0.027916432,0.012459469,0.022931984,6.59e-05,0.066803395,40.0,-9.185343962,1.360824165,-6.002626912,0.029563217,0.031710129,0.016559843,0.03364848,0.007960501,0.076169883,70.0,4.251355211,11.02093763,2.693802061,0.028853483,0.030896445,0.014448687,0.026077114,0.002152049,0.070342604,58.8,0.840866166,7.939810302,-0.272662748,477,204,25,165.654,2.88,1.23,0.15,3,5,1,24,4,0,1,0,0,3,0,1,0,1,0,20,60,52,54,26,1,1,4
PP84,P84,226.3718527,103.7424831,594.0747569,490.3322739,42.86912169,-31.422302,-47.013687,0.0,47.013687,7.3683686,639.3352317,254.892081,1845.909027,315.2679059,2873.376649,321.1157619,3.260021609,5.069122817,1.235310603,1.775366966,0.011921659,0.138740091,15.02290136,1.800720288,4.11,0.307,306.532,0.022695921,0.020938334,0.014981011,0.027742606,0.002921241,0.070650205,43.35,-4.833174222,3.821255327,-0.690541622,0.001112588,0.001255487,0.000467651,0.004092006,0.004312396,0.003389633,32.34717917,6.217804746,2.626694826,4.173569624,0.020927865,0.019103437,0.014621996,0.02505352,0.000281377,0.066274634,0.0,-14.60398964,1.634219319,-7.13503718,0.023992227,0.022609876,0.015781355,0.034813121,0.010388734,0.075461791,99.0,0.972266823,8.1331352,3.356570441,0.022931797,0.021020012,0.014760345,0.025551891,0.000507426,0.070432197,39.0,-2.850487036,2.758833395,0.508150124,949,309,35,306.532,3.1,1.01,0.11,14,6,8,34,5,0,4,0,0,7,0,2,0,5,0,53,123,85,88,58,5,6,10
PP85,P85,115.4872741,74.94403232,591.3043561,516.3603238,59.66537023,-17.641912,-32.484737,0.0,32.484737,6.131927,615.665973,284.7118108,1732.157172,385.7125562,2776.426771,388.3036129,3.217206093,5.14833203,1.31105901,1.82311491,0.025159001,0.192714766,13.93764722,2.614244545,1.35,0.193818898,353.216,0.022201592,0.023243899,0.01223102,0.027539258,0.003187837,0.05893529,4.2,4.100767085,-0.833926946,-2.847491402,0.001315853,0.001638085,0.001810979,0.005079629,0.002692639,0.001514498,2.712931993,6.509135755,4.71362934,7.555824099,0.020571562,0.021357414,0.00955401,0.022099026,0.000641017,0.056729318,0.0,-1.554030127,-5.602972549,-10.59747158,0.024219718,0.025758733,0.013943695,0.035678211,0.007720274,0.060727875,8.0,14.59562004,5.741465374,7.110086898,0.022007545,0.022929725,0.012713187,0.026189898,0.002195028,0.059141985,4.0,1.680739212,-1.737100304,-3.951290461,1347,372,43,353.216,3.81,1.05,0.12,9,2,11,41,1,2,2,0,0,9,0,0,2,5,0,62,199,160,114,84,2,1,12
PP86,P86,154.6352089,74.93700281,598.0835264,523.1465236,73.16038248,-20.17958,-36.9181,0.0,36.9181,8.547647,615.976536,292.4345361,1750.117971,406.0691088,2851.357791,383.6287589,3.237457094,5.315472331,1.243258513,1.765212778,0.026446464,0.187467679,19.43636185,2.644942869,1.71,0.28536,183.522,0.021211947,0.017966481,0.015652995,0.028893373,0.002745563,0.059759221,2.066666667,-3.735500741,1.155327226,0.869831365,0.001081444,0.0018375,0.001161702,0.00335591,0.00158295,0.00194361,2.975081698,2.980555158,5.717193151,1.986167436,0.019715563,0.015878117,0.014408785,0.023583574,0.000314366,0.05709245,0.333333333,-7.743576616,-5.307266253,-1.099146905,0.022668285,0.020442055,0.017642506,0.033231237,0.004785887,0.063069191,8.0,0.854286723,8.42681469,3.331376962,0.020939394,0.017455418,0.015468592,0.028296065,0.002348386,0.059743265,0.5,-4.727224304,-0.332339565,-0.079338997,670,244,6,183.522,3.65,1.33,0.03,11,6,4,6,3,0,0,0,0,6,0,0,1,3,0,47,91,51,49,50,0,3,3
PP89,P89,143.3415216,75.03825536,577.4503161,502.4120608,33.69697281,-23.238285,-41.641155,-9.54e-07,41.641155,8.240747,643.5931676,301.4116444,1803.257249,389.2761218,2820.195683,416.605785,3.249879387,5.105287574,1.338157959,1.991058943,0.018620874,0.175426308,18.54292435,2.289473684,2.49,0.300804598,423.396,0.015246012,0.013499316,0.011209738,0.025753967,0.00389307,0.045054947,1.37,2.774886049,-0.148598287,-2.297166995,0.000676737,0.001656608,0.000794298,0.001453123,0.001670719,0.003606596,0.870402206,3.919983256,15.90903981,6.033053978,0.013972169,0.011502182,0.009794671,0.023918014,0.002167,0.040378365,0.6,-1.895314911,-18.23306706,-12.43331724,0.015860342,0.015414762,0.011887228,0.028213661,0.006814522,0.05060474,3.0,8.721226271,28.38769339,6.376624591,0.015374723,0.01435695,0.011582594,0.025230631,0.003273591,0.043698625,1.0,2.920248739,-1.683539597,-1.672381886,1377,357,64,423.396,3.25,0.84,0.15,9,20,10,64,12,0,0,0,0,27,0,2,5,3,0,64,190,141,114,105,2,11,18
